pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
Kepler-1586 b,Kepler-1586,,,,1.07,1.19,298.2026236,44.9258585,552.55,13.0556
Kepler-338 b,Kepler-338,,,,1.9,1.06,282.9790593,40.7844188,552.798,12.0828
Kepler-338 c,Kepler-338,,0.226,,1.78,1.2,282.9790593,40.7844188,552.798,12.0828
Kepler-338 d,Kepler-338,,0.237,,1.9,1.06,282.9790593,40.7844188,552.798,12.0828
Kepler-338 e,Kepler-338,,,,1.9,1.06,282.9790593,40.7844188,552.798,12.0828
Kepler-465 b,Kepler-465,,,,1.2,1.28,284.5557853,46.0638865,553.077,12.5914
Kepler-1460 b,Kepler-1460,0.1614,,,0.64,0.62,285.5577888,44.0108221,553.218,15.9191
Kepler-354 b,Kepler-354,,0.171,,0.67,,285.7515347,41.3356739,554.064,15.5561
Kepler-354 c,Kepler-354,,0.115,,0.7,0.73,285.7515347,41.3356739,554.064,15.5561
Kepler-354 d,Kepler-354,,,,0.71,0.72,285.7515347,41.3356739,554.064,15.5561
Kepler-1493 b,Kepler-1493,,,,,,288.5493683,38.5651973,555.051,13.5532
HATS-52 b,HATS-52,0.02498,1.382,2.24,1.05,1.11,140.0875894,-31.2692116,555.134,13.6269
Kepler-1143 b,Kepler-1143,,,,0.7,0.78,287.302772,39.2896399,555.189,15.1938
Kepler-1143 c,Kepler-1143,0.605,,,0.68,0.67,287.302772,39.2896399,555.189,15.1938
Kepler-1526 b,Kepler-1526,0.0418,,,0.65,0.64,285.1197266,38.8664618,555.574,15.6551
Kepler-1048 b,Kepler-1048,,0.144,,0.7,0.75,281.8983042,42.1657112,556.006,14.8444
Kepler-911 b,Kepler-911,,0.225,,1.97,,298.5891948,40.7506921,556.168,11.8295
Kepler-605 b,Kepler-605,0.042,,,0.77,0.87,287.2954015,43.2798677,556.58,14.1363
Kepler-605 c,Kepler-605,,,,0.85,0.95,287.2954015,43.2798677,556.58,14.1363
Kepler-499 b,Kepler-499,,0.194,,0.83,0.87,295.1099549,43.9151012,556.726,14.349
Kepler-1277 b,Kepler-1277,0.2128,,,0.77,0.77,295.1025166,40.5723736,557.193,14.0928
Kepler-780 b,Kepler-780,0.0149,,,1.1,0.95,281.7663511,44.2924898,557.652,13.3393
Kepler-640 b,Kepler-640,0.1566,,,0.94,1.03,296.0322,42.1317392,557.787,13.687
K2-335 b,K2-335,,0.197,,1.33,1.23,129.3896679,16.5220648,557.993,12.4741
Kepler-599 b,Kepler-599,,,,0.73,0.83,285.9115968,41.0695091,558.517,14.9483
Kepler-1725 b,Kepler-1725,,,,1.1,1.17,294.3735518,40.1946345,558.652,13.0267
Kepler-567 b,Kepler-567,0.115,,,0.75,0.75,297.6726072,48.3023458,558.81,14.6694
Qatar-10 b,Qatar-10,0.0286,1.543,0.736,1.25,1.16,284.4439052,69.5708373,559.068,12.6978
WASP-133 b,WASP-133,,,,1.44,1.16,314.5754375,-35.7966224,559.084,12.7146
Kepler-1224 b,Kepler-1224,0.1165,,,1.22,1.19,286.6257591,37.537313,559.598,12.825
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,0.13,,0.0015,,0.0,270.097833,-31.2452583,560.0,
Kepler-1788 b,Kepler-1788,,,,0.76,0.74,291.2243829,45.7780993,560.445,15.254
Kepler-165 b,Kepler-165,,,,0.73,0.87,280.69092,47.8096702,560.885,14.7945
Kepler-165 c,Kepler-165,0.1088,,,0.76,0.73,280.69092,47.8096702,560.885,14.7945
Kepler-225 b,Kepler-225,0.0539,,,0.44,0.46,292.1939846,47.4570808,561.101,15.9504
Kepler-225 c,Kepler-225,0.111,0.164,,0.48,,292.1939846,47.4570808,561.101,15.9504
Kepler-1794 b,Kepler-1794,,0.16,,0.82,0.77,300.6196594,45.7888068,561.229,15.2846
EPIC 212624936 b,EPIC 212624936,,0.107,,0.93,,210.6376171,-10.0236852,561.929,13.8326
EPIC 212624936 c,EPIC 212624936,,0.205,,0.93,,210.6376171,-10.0236852,561.929,13.8326
K2-75 b,K2-75,0.081,0.238,,1.56,1.16,338.844896,-7.469895,561.93,12.5886
K2-75 c,K2-75,,0.234,,1.24,1.17,338.844896,-7.469895,561.93,12.5886
Kepler-1035 b,Kepler-1035,,,,1.28,1.03,289.042243,42.8824991,562.116,13.0054
Kepler-1853 b,Kepler-1853,0.234,,,0.71,0.72,284.7478834,46.3735415,562.348,15.0482
Kepler-1199 b,Kepler-1199,,,,,,293.7258092,47.2469219,563.493,13.0302
Kepler-566 b,Kepler-566,,0.193,,0.75,,291.5544735,47.8144362,564.277,14.9644
HATS-56 b,HATS-56,0.06043,1.688,0.602,2.2,1.57,180.165072,-45.7994559,564.409,11.4877
K2-271 b,K2-271,,,,1.02,0.98,125.2239144,16.0907958,564.454,13.6582
K2-256 b,K2-256,0.0578,0.235,,0.78,0.84,186.2270991,-2.0660477,564.693,14.6992
Kepler-563 b,Kepler-563,0.1418,,,0.82,0.77,292.4461832,46.2897548,565.207,14.7389
Wendelstein-2 b,Wendelstein-2,0.0234,1.159,0.731,0.66,0.73,297.7909214,16.9125679,565.541,15.9359
Kepler-1771 b,Kepler-1771,0.3846,,,0.87,0.97,292.0134714,49.0191267,565.752,13.7005
OGLE-TR-113 b,OGLE-TR-113,0.02289,1.093,1.26,0.77,0.78,163.1010355,-61.4468591,566.459,15.443
Kepler-145 b,Kepler-145,,,,2.0,1.14,291.3877397,44.5290465,566.85,11.8746
Kepler-145 c,Kepler-145,0.2627,,,1.85,1.32,291.3877397,44.5290465,566.85,11.8746
Kepler-1637 b,Kepler-1637,,,,,,282.2368006,48.1542016,567.187,13.2726
Kepler-1482 b,Kepler-1482,,,,0.98,0.98,285.3138209,48.72527,567.556,13.7295
Kepler-1005 b,Kepler-1005,0.0663,,,1.1,0.92,286.2858998,43.3205085,567.806,13.1838
Kepler-1654 b,Kepler-1654,2.026,0.819,0.5,1.18,1.01,282.1856949,44.4344617,568.117,13.4057
Kepler-570 b,Kepler-570,,0.219,,0.9,0.93,290.4376111,48.7918597,568.148,14.3288
WASP-176 b,WASP-176,0.0535,1.505,0.855,1.93,1.34,313.6872928,9.1790688,568.42,11.9392
Kepler-660 b,Kepler-660,0.077,,,0.69,0.7,288.1382985,47.7245642,568.431,15.2644
Kepler-1117 b,Kepler-1117,0.0538,,,0.83,0.9,292.0847866,49.2374206,568.487,14.1237
Kepler-967 b,Kepler-967,0.0933,,,0.63,0.62,286.5580128,38.4052418,568.546,14.4513
Kepler-967 c,Kepler-967,0.568,,,0.63,0.62,286.5580128,38.4052418,568.546,14.4513
Kepler-853 b,Kepler-853,,0.151,,1.55,1.3,283.936781,49.1102748,568.676,12.2485
Kepler-977 b,Kepler-977,,,,0.72,0.88,291.5161959,42.2480736,568.751,14.8235
Kepler-1310 b,Kepler-1310,0.0144,,,0.78,0.85,283.9200236,40.7400419,569.185,14.1223
Kepler-534 b,Kepler-534,0.1272,,,0.96,1.07,296.4185696,49.540148,570.659,13.231
Kepler-534 c,Kepler-534,0.076,,,1.04,1.09,296.4185696,49.540148,570.659,13.231
Kepler-892 b,Kepler-892,0.1014,,,0.7,0.73,283.1296399,43.8880983,570.727,15.5902
Kepler-348 b,Kepler-348,0.0766,,,1.19,1.2,297.2550814,40.5483883,570.783,12.5881
Kepler-348 c,Kepler-348,,,,1.3,1.33,297.2550814,40.5483883,570.783,12.5881
Kepler-1414 b,Kepler-1414,0.044,,,1.94,0.92,284.9285796,42.4223085,570.835,14.8607
Kepler-149 b,Kepler-149,0.1757,,,0.83,0.85,285.8537014,38.3840916,571.034,14.0194
Kepler-149 c,Kepler-149,,,,1.0,0.93,285.8537014,38.3840916,571.034,14.0194
Kepler-149 d,Kepler-149,,,,1.0,0.93,285.8537014,38.3840916,571.034,14.0194
Kepler-1406 b,Kepler-1406,0.0994,,,1.09,0.96,292.0818824,38.9149472,572.403,13.3819
Kepler-1171 b,Kepler-1171,0.03,,,2.23,1.65,294.9589285,38.5915968,573.0,11.4587
Kepler-118 b,Kepler-118,,0.12,,0.82,,299.2131881,41.4248195,574.228,14.7187
Kepler-118 c,Kepler-118,,,,0.83,0.86,299.2131881,41.4248195,574.228,14.7187
Kepler-961 b,Kepler-961,,0.222,,0.85,,282.0354942,43.6312491,574.314,14.043
Kepler-828 b,Kepler-828,,0.135,,0.77,0.81,286.8872555,42.4712271,575.322,15.0441
Kepler-307 b,Kepler-307,0.0928,,,1.08,0.98,297.7950939,40.4176403,575.581,14.0561
Kepler-307 c,Kepler-307,0.103,,,1.03,0.86,297.7950939,40.4176403,575.581,14.0561
WASP-92 b,WASP-92,,,,1.34,1.19,246.6920395,51.0411328,575.889,12.8183
Kepler-258 b,Kepler-258,0.1027,,,0.89,0.83,294.0684116,46.5791357,575.988,15.2012
Kepler-258 c,Kepler-258,0.1916,,,0.89,0.83,294.0684116,46.5791357,575.988,15.2012
Kepler-1729 b,Kepler-1729,,,,0.8,0.69,296.6939428,42.6261145,576.181,15.6458
Kepler-979 b,Kepler-979,,0.243,,0.83,0.87,300.3712023,46.4081872,576.503,14.625
CoRoTID 223977153 b,CoRoTID 223977153,0.071,0.57,0.15,0.79,1.08,100.1951714,9.2573953,576.683,13.5867
Kepler-209 b,Kepler-209,,0.204,,0.92,0.95,291.1694567,42.6407281,576.946,13.9517
Kepler-209 c,Kepler-209,,0.26,,0.91,,291.1694567,42.6407281,576.946,13.9517
K2-204 b,K2-204,,0.272,,1.18,1.01,17.3825067,-0.5177539,577.235,12.8893
Kepler-55 b,Kepler-55,,,,0.72,0.69,285.1683291,44.0264898,578.796,15.7813
Kepler-55 c,Kepler-55,,0.21,0.22,0.66,0.65,285.1683291,44.0264898,578.796,15.7813
Kepler-55 d,Kepler-55,,,,0.72,0.69,285.1683291,44.0264898,578.796,15.7813
Kepler-55 e,Kepler-55,,,,0.72,0.69,285.1683291,44.0264898,578.796,15.7813
Kepler-55 f,Kepler-55,,0.163,,0.68,,285.1683291,44.0264898,578.796,15.7813
Kepler-1010 b,Kepler-1010,0.191,,,0.84,0.79,289.1926026,44.1493165,579.273,14.6875
Kepler-331 b,Kepler-331,,0.223,,0.7,,291.8343455,39.3073462,580.119,15.8359
Kepler-331 c,Kepler-331,0.1064,,,0.52,0.54,291.8343455,39.3073462,580.119,15.8359
Kepler-331 d,Kepler-331,0.172,,,0.58,0.65,291.8343455,39.3073462,580.119,15.8359
Kepler-965 b,Kepler-965,0.52,,,0.94,1.04,298.5153169,41.8912305,582.828,13.3334
Kepler-1770 b,Kepler-1770,,,,0.86,0.97,299.2502851,43.4103663,582.942,14.2972
Kepler-1265 b,Kepler-1265,,0.12,,0.69,0.71,284.5858364,47.0795646,583.641,15.5655
Kepler-140 b,Kepler-140,,,,1.19,1.15,287.3694056,46.7681473,583.859,12.9412
Kepler-140 c,Kepler-140,0.4159,,,1.06,1.15,287.3694056,46.7681473,583.859,12.9412
Kepler-1038 b,Kepler-1038,0.532,,,1.68,0.91,298.9721472,44.1323499,584.136,14.8561
Kepler-1038 c,Kepler-1038,0.068,,,0.76,0.83,298.9721472,44.1323499,584.136,14.8561
Kepler-1701 b,Kepler-1701,0.5608,,,0.8,0.82,286.6088625,41.8892986,584.142,14.5504
K2-196 b,K2-196,,0.321,,1.54,1.16,200.4562487,-8.4717104,584.877,11.9274
Kepler-585 b,Kepler-585,,,,0.92,0.96,286.5284924,43.8733751,585.187,14.0171
HATS-53 b,HATS-53,0.04753,1.34,0.595,1.1,0.96,176.628323,-33.8600764,585.77,13.6564
Kepler-865 b,Kepler-865,0.1057,,,0.89,0.78,297.7242257,43.5272796,586.137,14.5036
Kepler-110 b,Kepler-110,,0.177,,1.25,,292.9291693,48.6028303,586.531,12.902
Kepler-110 c,Kepler-110,,,,1.26,1.12,292.9291693,48.6028303,586.531,12.902
Kepler-6 b,Kepler-6,0.04852,1.304,0.668,1.39,1.21,296.8372475,48.2399695,587.039,13.1714
HD 96127 b,HD 96127,1.42,,,51.1,10.94,166.441502,44.30155,587.659,6.88245
Kepler-492 b,Kepler-492,,0.856,,0.91,0.94,295.4967099,42.5379323,587.91,14.5107
Kepler-1329 b,Kepler-1329,,,,0.69,0.7,281.6476437,48.2709523,588.037,15.8498
Kepler-1200 b,Kepler-1200,,0.095,,0.7,0.74,296.6034317,44.1292537,588.715,15.7889
Kepler-436 b,Kepler-436,,,,0.71,0.71,301.7207775,44.4120856,588.867,15.8616
Kepler-436 c,Kepler-436,0.1026,,,0.51,0.51,301.7207775,44.4120856,588.867,15.8616
Kepler-1711 b,Kepler-1711,0.1467,,,1.07,0.95,298.1772916,42.2370289,590.268,13.1844
Kepler-1470 b,Kepler-1470,,,,0.8,0.8,288.6949475,39.8830802,590.601,15.0436
Kepler-1692 b,Kepler-1692,,0.099,,0.87,0.87,286.9241804,47.0537092,591.019,14.5049
Kepler-1079 b,Kepler-1079,,,,1.39,,299.5495794,45.7696769,591.098,
Kepler-189 b,Kepler-189,0.0876,,,0.76,0.84,287.5646296,44.3050662,591.534,14.8213
Kepler-189 c,Kepler-189,,,,0.77,0.85,287.5646296,44.3050662,591.534,14.8213
CoRoT-24 b,CoRoT-24,0.056,0.33,0.018,0.86,0.91,101.922543,-3.7192892,591.555,15.1801
CoRoT-24 c,CoRoT-24,0.098,0.44,0.088,0.86,0.91,101.922543,-3.7192892,591.555,15.1801
Kepler-1833 b,Kepler-1833,,,,1.48,1.15,290.8714239,45.4102813,591.602,12.5657
Kepler-707 b,Kepler-707,,0.119,,0.76,0.8,290.007564,42.1164698,591.776,14.9969
Kepler-1248 b,Kepler-1248,0.0779,,,1.23,1.13,288.0592191,51.3544564,593.026,12.9248
Kepler-1353 b,Kepler-1353,0.153,,,0.8,0.78,295.7353911,42.5762317,593.384,15.5059
Kepler-831 b,Kepler-831,,,,1.02,1.03,294.9855607,42.7277355,593.54,13.6311
Kepler-1443 b,Kepler-1443,,0.099,,1.62,,283.4357392,47.0667983,593.646,12.212
Kepler-206 b,Kepler-206,,0.113,,1.09,,291.6346564,41.8338415,594.447,13.4609
Kepler-206 c,Kepler-206,,,,1.17,0.99,291.6346564,41.8338415,594.447,13.4609
Kepler-206 d,Kepler-206,,,,1.17,0.99,291.6346564,41.8338415,594.447,13.4609
Kepler-191 b,Kepler-191,0.087,0.12,,0.79,,291.1833211,45.3230937,594.464,14.7758
Kepler-191 c,Kepler-191,0.1276,,,0.79,0.88,291.1833211,45.3230937,594.464,14.7758
Kepler-191 d,Kepler-191,,,,0.78,0.87,291.1833211,45.3230937,594.464,14.7758
Kepler-653 b,Kepler-653,,,,1.26,0.97,282.2130447,46.7177898,595.634,13.3461
Kepler-653 c,Kepler-653,,,,1.26,0.97,282.2130447,46.7177898,595.634,13.3461
Kepler-1891 b,Kepler-1891,,,,0.85,0.96,290.0438524,44.3705375,596.24,14.2754
Kepler-462 b,Kepler-462,,0.336,,2.04,1.59,299.8211502,43.8142793,596.625,11.6145
Kepler-462 c,Kepler-462,,,,1.62,1.82,299.8211502,43.8142793,596.625,11.6145
Kepler-889 b,Kepler-889,0.0492,,,1.29,1.13,291.467454,50.7595597,598.313,12.6802
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1.2,,3.9,,0.33,270.184333,-28.6608889,600.0,
PSR B1257+12 b,PSR B1257+12,0.19,,6e-05,,1.4,195.0149029,12.6823534,600.0,
PSR B1257+12 c,PSR B1257+12,0.36,,,,,195.0149029,12.6823534,600.0,
PSR B1257+12 d,PSR B1257+12,0.47,,,,,195.0149029,12.6823534,600.0,
Kepler-242 b,Kepler-242,0.0735,,,0.83,0.79,286.5656932,41.8084168,600.241,15.3494
Kepler-242 c,Kepler-242,,,,0.72,0.77,286.5656932,41.8084168,600.241,15.3494
Kepler-1792 b,Kepler-1792,0.0488,,,1.0,0.88,294.8400788,39.0859757,601.029,15.1726
Kepler-880 b,Kepler-880,,0.247,,1.55,,281.9712347,43.6727839,601.324,11.9642
Kepler-1337 b,Kepler-1337,,0.227,,0.69,,287.0091176,46.7961229,601.629,15.8169
Kepler-877 b,Kepler-877,0.1303,,,0.86,0.86,289.8591023,46.5227429,602.176,14.5228
Kepler-1791 b,Kepler-1791,,,,1.18,,284.4903166,42.6482636,602.218,13.4138
WASP-165 b,WASP-165,0.04823,1.26,0.658,1.75,1.25,357.5806472,-17.0775947,602.236,12.5435
Kepler-310 b,Kepler-310,,0.112,,0.88,0.91,288.839278,46.9867472,602.268,14.265
Kepler-310 c,Kepler-310,0.285,,,0.9,0.97,288.839278,46.9867472,602.268,14.265
Kepler-310 d,Kepler-310,,,,0.84,0.96,288.839278,46.9867472,602.268,14.265
Kepler-166 b,Kepler-166,,0.236,,0.83,0.88,293.1600977,48.8812074,603.53,14.6848
Kepler-166 c,Kepler-166,0.1931,,,0.76,0.82,293.1600977,48.8812074,603.53,14.6848
Kepler-166 d,Kepler-166,,,,0.78,0.89,293.1600977,48.8812074,603.53,14.6848
HATS-68 b,HATS-68,0.05071,1.232,1.29,1.75,1.35,15.006077,-58.9047242,603.955,12.1631
Kepler-496 b,Kepler-496,0.075,,,0.73,0.83,291.6408978,41.2411044,605.274,14.796
Kepler-1953 b,Kepler-1953,,,,0.76,0.73,287.9680995,46.4705959,605.631,15.4666
Kepler-179 b,Kepler-179,0.0362,,,0.77,0.86,298.6636163,47.7619329,605.68,14.6031
Kepler-179 c,Kepler-179,,0.244,,0.83,,298.6636163,47.7619329,605.68,14.6031
K2-171 b,K2-171,,0.331,,2.38,,332.3407712,-13.4288624,606.128,12.4386
K2-398 b,K2-398,,0.203,,1.24,0.94,161.7349738,1.9367044,606.992,13.0091
K2-398 c,K2-398,,0.455,,1.24,0.94,161.7349738,1.9367044,606.992,13.0091
Kepler-1028 b,Kepler-1028,,,,0.83,0.96,289.5931004,49.7812447,607.916,14.3098
Kepler-1520 b,Kepler-1520,0.0129,,,0.66,0.67,290.9662102,51.5047656,607.917,15.6932
Kepler-1442 b,Kepler-1442,0.3778,,,1.09,1.08,291.2556226,48.8469171,608.68,12.0303
Kepler-934 b,Kepler-934,0.257,,,0.72,0.73,290.2884494,43.7552623,608.738,15.0341
NGTS-9 b,NGTS-9,0.058,1.07,2.9,1.38,1.34,141.9206435,-19.3476477,609.128,12.6547
Kepler-181 b,Kepler-181,0.04,,,0.75,0.85,296.1512831,50.0957806,609.283,14.7137
Kepler-181 c,Kepler-181,0.0488,,,0.76,0.84,296.1512831,50.0957806,609.283,14.7137
Kepler-995 b,Kepler-995,0.1645,,,0.79,0.74,284.6157154,39.130998,609.638,14.8814
K2-132 b,K2-132,0.086,1.3,0.49,3.85,1.08,182.1662666,-8.7472172,609.818,11.64
HATS-55 b,HATS-55,0.05412,1.251,0.921,1.13,1.2,114.2833819,-32.7554188,609.838,13.3498
WASP-153 b,WASP-153,0.048,1.55,0.39,1.73,1.34,279.2624729,40.0186905,610.176,12.4967
Kepler-184 b,Kepler-184,0.0907,,,0.86,0.87,291.9518784,43.0746172,610.326,14.3115
Kepler-184 c,Kepler-184,,,,0.87,0.95,291.9518784,43.0746172,610.326,14.3115
Kepler-184 d,Kepler-184,0.1765,,,0.86,0.87,291.9518784,43.0746172,610.326,14.3115
Kepler-1880 b,Kepler-1880,0.054,,,0.53,0.52,287.8264561,40.6965988,611.041,15.8887
Kepler-925 b,Kepler-925,0.1805,,,0.69,0.68,290.1065581,40.4906242,611.115,15.8155
Kepler-1789 b,Kepler-1789,,,,0.85,0.96,282.8631419,41.7966332,611.461,14.3155
EPIC 212424622 b,EPIC 212424622,,0.197,,1.22,,202.3313765,-14.3594358,611.804,13.2026
Kepler-589 b,Kepler-589,,0.203,,0.83,0.88,280.6414331,47.7520581,612.803,14.6611
Kepler-589 c,Kepler-589,,0.1,,0.92,0.83,280.6414331,47.7520581,612.803,14.6611
Kepler-665 b,Kepler-665,,,,0.74,0.77,297.0255947,48.4785669,612.838,15.4019
Kepler-262 b,Kepler-262,0.108,,,0.88,0.99,290.7287168,37.2526575,613.129,14.2241
Kepler-262 c,Kepler-262,,0.184,,1.05,1.03,290.7287168,37.2526575,613.129,14.2241
Kepler-582 b,Kepler-582,0.1254,,,0.84,0.77,297.503718,41.0570326,613.179,14.9129
TYC 0434-04538-1 b,TYC 0434-04538-1,0.66,,,9.99,1.04,271.3396528,2.0622774,613.422,9.92369
Kepler-821 b,Kepler-821,,0.117,,0.8,0.84,285.6173937,39.3794684,614.571,14.8177
Kepler-1274 b,Kepler-1274,,,,2.34,1.1,284.5936858,46.4497364,614.648,11.6819
Kepler-1559 b,Kepler-1559,,,,0.89,0.89,292.2866565,42.0725948,614.827,14.488
Kepler-1359 b,Kepler-1359,0.286,,,1.04,0.88,289.538818,41.8928154,614.859,15.7534
Kepler-1120 b,Kepler-1120,0.0369,,,0.81,0.77,290.9144516,42.2865522,615.231,15.3045
Kepler-1485 b,Kepler-1485,,,,1.28,1.1,298.0954404,44.7370612,615.66,13.1796
Kepler-339 b,Kepler-339,,0.118,,0.78,,293.351701,48.4445922,616.637,14.5134
Kepler-339 c,Kepler-339,0.0686,,,0.81,0.88,293.351701,48.4445922,616.637,14.5134
Kepler-339 d,Kepler-339,0.092,,,0.83,0.93,293.351701,48.4445922,616.637,14.5134
Kepler-1563 b,Kepler-1563,,,,,,288.5735936,51.4727698,616.697,13.5682
Kepler-1634 b,Kepler-1634,1.0525,,,1.35,1.1,294.043399,45.1398201,617.339,14.486
Kepler-576 b,Kepler-576,0.179,,,0.97,0.85,295.1828896,38.6542028,617.55,14.382
Kepler-1777 b,Kepler-1777,,0.19,,1.07,0.98,290.3286455,37.7231188,619.146,13.9541
Kepler-600 b,Kepler-600,0.154,,,0.78,0.88,283.8330588,41.9786358,619.723,14.701
Kepler-1598 b,Kepler-1598,,0.085,,1.09,1.07,288.469107,46.7836464,619.862,13.8135
Kepler-1931 b,Kepler-1931,0.2322,,,1.4,1.12,290.8723061,43.3330104,620.091,12.5586
Kepler-561 b,Kepler-561,,,,0.93,0.94,293.7471107,45.1071981,621.378,14.3316
Kepler-561 c,Kepler-561,,,,0.93,0.94,293.7471107,45.1071981,621.378,14.3316
Kepler-1335 b,Kepler-1335,,0.124,,0.73,,284.8384394,42.0703371,621.853,15.3037
Kepler-135 b,Kepler-135,,0.17,,1.35,1.25,290.4950939,38.7954956,621.855,12.6789
Kepler-135 c,Kepler-135,0.1054,,,1.21,1.19,290.4950939,38.7954956,621.855,12.6789
Kepler-1684 b,Kepler-1684,0.2253,,,0.67,0.67,294.0054181,46.3106625,621.996,15.765
Kepler-1254 b,Kepler-1254,0.084,,,0.76,0.79,285.1733174,48.7700099,622.818,15.3024
Kepler-1254 c,Kepler-1254,,,,0.72,0.8,285.1733174,48.7700099,622.818,15.3024
Kepler-1254 d,Kepler-1254,,,,0.72,0.8,285.1733174,48.7700099,622.818,15.3024
HATS-63 b,HATS-63,0.04026,1.207,0.96,1.07,0.93,67.418582,-28.1972149,623.232,13.7213
Kepler-115 b,Kepler-115,0.036,0.097,,1.21,,297.7119299,45.261985,623.609,13.3925
Kepler-115 c,Kepler-115,0.086,,,1.19,1.04,297.7119299,45.261985,623.609,13.3925
Kepler-1227 b,Kepler-1227,0.3816,,,0.9,0.83,287.0664109,41.8749712,623.706,14.1758
Kepler-520 b,Kepler-520,,,,,,293.1802903,41.6177408,623.901,12.7602
Kepler-520 c,Kepler-520,0.061,,,1.09,1.14,293.1802903,41.6177408,623.901,12.7602
HATS-18 b,HATS-18,0.0174,1.329,1.9795,1.02,1.04,173.9574203,-29.1560639,624.368,13.8786
EPIC 220492298 b,EPIC 220492298,,0.088,,0.89,,16.7615005,6.588798,624.512,13.7756
Kepler-711 b,Kepler-711,0.1429,,,0.72,0.7,297.4600468,42.8398172,624.575,15.3293
Kepler-1014 b,Kepler-1014,,0.181,,0.78,,285.1219875,44.1105331,624.8,14.6265
Kepler-402 b,Kepler-402,,0.099,,1.1,,288.3701976,43.3546109,625.339,13.1917
Kepler-402 c,Kepler-402,,0.123,,1.1,,288.3701976,43.3546109,625.339,13.1917
Kepler-402 d,Kepler-402,,0.104,,1.1,,288.3701976,43.3546109,625.339,13.1917
Kepler-402 e,Kepler-402,,,,1.09,1.2,288.3701976,43.3546109,625.339,13.1917
Kepler-1148 b,Kepler-1148,0.0188,,,0.75,0.72,290.9536059,45.7195545,625.692,15.2812
Kepler-246 b,Kepler-246,0.052,,,0.81,0.89,296.4834007,42.6633806,626.078,15.0422
Kepler-246 c,Kepler-246,,,,0.8,0.85,296.4834007,42.6633806,626.078,15.0422
Kepler-1664 b,Kepler-1664,,,,,,286.8527157,49.2616668,626.691,13.5307
Kepler-1667 b,Kepler-1667,0.386,,,1.4,1.09,283.5329505,48.0943604,626.819,13.4461
WASP-169 b,WASP-169,0.0681,1.304,0.561,2.01,1.34,127.3872297,-12.9447683,627.066,11.7206
CoRoT-22 b,CoRoT-22,0.092,0.435,0.038,1.14,1.1,280.6671392,6.2191669,627.158,13.7305
Kepler-1879 b,Kepler-1879,0.095,,,1.06,1.01,289.3644209,41.5332589,627.171,12.7877
Kepler-260 b,Kepler-260,0.077,,,0.9,0.9,291.9259658,38.0140525,627.365,14.1176
Kepler-260 c,Kepler-260,,,,1.09,0.9,291.9259658,38.0140525,627.365,14.1176
Kepler-883 b,Kepler-883,0.102,,,0.94,0.84,286.433726,50.3002266,627.455,13.0069
Kepler-9 b,Kepler-9,,,,1.05,1.03,285.5739904,38.4008192,628.257,13.7809
Kepler-9 c,Kepler-9,0.229,,,1.01,1.05,285.5739904,38.4008192,628.257,13.7809
Kepler-9 d,Kepler-9,0.027,,,0.96,1.03,285.5739904,38.4008192,628.257,13.7809
Kepler-1644 b,Kepler-1644,0.142,,,0.82,0.86,285.4750512,48.0348356,629.27,14.1827
Kepler-1720 b,Kepler-1720,0.1043,,,0.85,0.94,296.8086813,47.1718557,629.445,14.6634
K2-194 b,K2-194,,0.324,,1.31,,204.6089755,-8.9271609,629.51,12.8383
Kepler-1602 b,Kepler-1602,,,,1.11,1.17,293.5808607,40.4275396,629.804,13.3012
Kepler-1565 b,Kepler-1565,,0.11,,0.69,,297.9529793,40.8067876,629.93,15.4317
Kepler-491 b,Kepler-491,,,,1.03,0.96,287.1305782,42.3501533,630.785,13.9616
Kepler-1841 b,Kepler-1841,,,,0.86,0.92,287.7069031,40.6852161,631.7,14.5268
Kepler-1849 b,Kepler-1849,,0.213,,0.73,0.71,285.29193,41.2557275,631.884,15.7002
Kepler-1466 b,Kepler-1466,0.1942,,,0.92,1.0,289.8312418,44.6098415,631.949,13.8694
Kepler-1768 b,Kepler-1768,0.1286,,,1.57,1.24,299.9572335,44.7718851,632.766,13.4376
Kepler-1232 b,Kepler-1232,,,,0.8,0.9,296.5500966,49.102307,632.865,14.7619
Kepler-687 b,Kepler-687,,,,0.76,0.77,289.3154576,39.1532911,633.66,15.3943
Kepler-834 b,Kepler-834,0.0862,,,0.45,0.48,287.0544674,45.1803351,633.937,15.9285
Kepler-1302 b,Kepler-1302,0.0795,,,0.87,0.85,290.9892462,50.308064,634.58,15.0387
Kepler-1166 b,Kepler-1166,,,,0.85,0.94,290.3484956,50.9028387,634.906,14.466
Kepler-213 b,Kepler-213,0.0356,,,0.9,0.99,290.8241931,44.6472832,634.939,13.6023
Kepler-213 c,Kepler-213,,0.165,,1.0,1.07,290.8241931,44.6472832,634.939,13.6023
Kepler-716 b,Kepler-716,0.0874,,,0.75,0.83,290.3931809,43.3638577,635.009,15.1555
Kepler-716 c,Kepler-716,0.046,,,0.89,0.82,290.3931809,43.3638577,635.009,15.1555
Kepler-549 b,Kepler-549,0.2264,,,0.86,0.84,283.0228527,47.2611431,635.145,14.6226
